fuente;tabla;Anio;DepartamentoCodigo;EstacionAgr;columna;n_registros;n_vacios;n_marcadores_nulo;n_ceros;n_guiones;n_faltantes_csv;n_presentes;porcentaje_faltantes
INIA;INIA;2024;19;Treinta y Tres Paso de la Laguna;TempSD10cm(med);366;4;0;0;0;4;362;1,0929
INIA;INIA;2024;19;Treinta y Tres Paso de la Laguna;TempSD10cm(min);366;2;0;0;0;2;364;0,5464
INIA;INIA;2024;19;Treinta y Tres Paso de la Laguna;UnTermicasArroz;366;0;0;40;0;0;366;0,0
INIA;INIA;2024;19;Treinta y Tres Paso de la Laguna;UnidadFrio;366;0;0;2;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;AmplitudTermica;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;Anio;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;Dia;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;EstacionAgr;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;EvapPiche;366;0;0;2;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;EvapTanque;366;0;0;3;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;EvapotranspPenman;366;0;0;2;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;GradosMenos10;366;59;0;0;0;59;307;16,1202
INIA;INIA;2024;2;Las Brujas;GradosMenos10p5;366;69;0;2;0;69;297;18,8525
INIA;INIA;2024;2;Las Brujas;GradosMenos12p8;366;114;0;2;0;114;252;31,1475
INIA;INIA;2024;2;Las Brujas;GradosMenos4p5;366;6;0;0;0;6;360;1,6393
INIA;INIA;2024;2;Las Brujas;GradosMenos6;366;12;0;1;0;12;354;3,2787
INIA;INIA;2024;2;Las Brujas;GradosMenos7;366;22;0;2;0;22;344;6,0109
INIA;INIA;2024;2;Las Brujas;GradosMenos8;366;33;0;0;0;33;333;9,0164
INIA;INIA;2024;2;Las Brujas;GradosMenos9;366;44;0;2;0;44;322;12,0219
INIA;INIA;2024;2;Las Brujas;HR100;366;0;0;256;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;HR90y99;366;0;0;43;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;HRMax;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;HRMed;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;HRMin;366;0;0;92;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;HeladaAgromet;366;0;0;344;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;HeladaMeteo;366;0;0;354;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;Heliofania(hrs);366;0;0;24;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;HeliofaniaRelativa;366;0;0;24;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;Llovio;366;0;0;250;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;Mes;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;PrecipAcum;366;0;0;250;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;PrecipEfectiva;366;0;0;250;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;RadSolar;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;RecorridoViento;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;TMedia;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;TMin15;366;0;0;101;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;TMinSCesped;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;TempAireMax;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;TempAireMedia;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;TempAireMin;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;TempMin7p2;366;0;0;276;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;TempSC05cm(max);366;366;0;0;0;366;0;100,0
INIA;INIA;2024;2;Las Brujas;TempSC05cm(med);366;366;0;0;0;366;0;100,0
INIA;INIA;2024;2;Las Brujas;TempSC05cm(min);366;366;0;0;0;366;0;100,0
INIA;INIA;2024;2;Las Brujas;TempSC10cm(max);366;366;0;0;0;366;0;100,0
INIA;INIA;2024;2;Las Brujas;TempSC10cm(med);366;366;0;0;0;366;0;100,0
INIA;INIA;2024;2;Las Brujas;TempSC10cm(min);366;366;0;0;0;366;0;100,0
INIA;INIA;2024;2;Las Brujas;TempSD05cm(max);366;366;0;0;0;366;0;100,0
INIA;INIA;2024;2;Las Brujas;TempSD05cm(med);366;366;0;0;0;366;0;100,0
INIA;INIA;2024;2;Las Brujas;TempSD05cm(min);366;366;0;0;0;366;0;100,0
INIA;INIA;2024;2;Las Brujas;TempSD10cm(max);366;366;0;0;0;366;0;100,0
INIA;INIA;2024;2;Las Brujas;TempSD10cm(med);366;366;0;0;0;366;0;100,0
INIA;INIA;2024;2;Las Brujas;TempSD10cm(min);366;366;0;0;0;366;0;100,0
INIA;INIA;2024;2;Las Brujas;UnTermicasArroz;366;0;0;59;0;0;366;0,0
INIA;INIA;2024;2;Las Brujas;UnidadFrio;366;0;0;3;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;AmplitudTermica;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;Anio;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;Dia;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;EstacionAgr;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;EvapPiche;366;6;0;1;0;6;360;1,6393
INIA;INIA;2024;4;La Estanzuela;EvapTanque;366;0;0;3;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;EvapotranspPenman;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;GradosMenos10;366;49;0;1;0;49;317;13,388
INIA;INIA;2024;4;La Estanzuela;GradosMenos10p5;366;53;0;1;0;53;313;14,4809
INIA;INIA;2024;4;La Estanzuela;GradosMenos12p8;366;101;0;1;0;101;265;27,5956
INIA;INIA;2024;4;La Estanzuela;GradosMenos4p5;366;5;0;0;0;5;361;1,3661
INIA;INIA;2024;4;La Estanzuela;GradosMenos6;366;13;0;1;0;13;353;3,5519
INIA;INIA;2024;4;La Estanzuela;GradosMenos7;366;18;0;0;0;18;348;4,918
INIA;INIA;2024;4;La Estanzuela;GradosMenos8;366;30;0;2;0;30;336;8,1967
INIA;INIA;2024;4;La Estanzuela;GradosMenos9;366;39;0;0;0;39;327;10,6557
INIA;INIA;2024;4;La Estanzuela;HR100;366;0;0;365;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;HR90y99;366;0;0;140;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;HRMax;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;HRMed;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;HRMin;366;0;0;4;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;HeladaAgromet;366;0;0;326;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;HeladaMeteo;366;0;0;356;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;Heliofania(hrs);366;0;0;34;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;HeliofaniaRelativa;366;0;0;34;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;Llovio;366;0;0;266;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;Mes;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;PrecipAcum;366;0;0;266;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;PrecipEfectiva;366;0;0;266;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;RadSolar;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;RecorridoViento;366;1;0;0;0;1;365;0,2732
INIA;INIA;2024;4;La Estanzuela;TMedia;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;TMin15;366;0;0;134;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;TMinSCesped;366;1;0;0;0;1;365;0,2732
INIA;INIA;2024;4;La Estanzuela;TempAireMax;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;TempAireMedia;366;0;0;0;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;TempAireMin;366;0;0;1;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;TempMin7p2;366;0;0;290;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;TempSC05cm(max);366;1;0;0;0;1;365;0,2732
INIA;INIA;2024;4;La Estanzuela;TempSC05cm(med);366;3;0;0;0;3;363;0,8197
INIA;INIA;2024;4;La Estanzuela;TempSC05cm(min);366;2;0;0;0;2;364;0,5464
INIA;INIA;2024;4;La Estanzuela;TempSC10cm(max);366;1;0;0;0;1;365;0,2732
INIA;INIA;2024;4;La Estanzuela;TempSC10cm(med);366;3;0;0;0;3;363;0,8197
INIA;INIA;2024;4;La Estanzuela;TempSC10cm(min);366;2;0;0;0;2;364;0,5464
INIA;INIA;2024;4;La Estanzuela;TempSD05cm(max);366;2;0;0;0;2;364;0,5464
INIA;INIA;2024;4;La Estanzuela;TempSD05cm(med);366;3;0;0;0;3;363;0,8197
INIA;INIA;2024;4;La Estanzuela;TempSD05cm(min);366;1;0;0;0;1;365;0,2732
INIA;INIA;2024;4;La Estanzuela;TempSD10cm(max);366;3;0;0;0;3;363;0,8197
INIA;INIA;2024;4;La Estanzuela;TempSD10cm(med);366;4;0;0;0;4;362;1,0929
INIA;INIA;2024;4;La Estanzuela;TempSD10cm(min);366;2;0;0;0;2;364;0,5464
INIA;INIA;2024;4;La Estanzuela;UnTermicasArroz;366;0;0;42;0;0;366;0,0
INIA;INIA;2024;4;La Estanzuela;UnidadFrio;366;0;0;1;0;0;366;0,0
INIA;INIA;2025;15;Salto Grande;AmplitudTermica;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;Anio;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;Dia;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;EstacionAgr;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;EvapPiche;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;EvapTanque;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;EvapotranspPenman;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;GradosMenos10;365;32;0;0;0;32;333;8,7671
INIA;INIA;2025;15;Salto Grande;GradosMenos10p5;365;35;0;2;0;35;330;9,589
INIA;INIA;2025;15;Salto Grande;GradosMenos12p8;365;70;0;1;0;70;295;19,1781
INIA;INIA;2025;15;Salto Grande;GradosMenos4p5;365;3;0;0;0;3;362;0,8219
INIA;INIA;2025;15;Salto Grande;GradosMenos6;365;3;0;0;0;3;362;0,8219
INIA;INIA;2025;15;Salto Grande;GradosMenos7;365;6;0;0;0;6;359;1,6438
INIA;INIA;2025;15;Salto Grande;GradosMenos8;365;11;0;1;0;11;354;3,0137
INIA;INIA;2025;15;Salto Grande;GradosMenos9;365;22;0;1;0;22;343;6,0274
INIA;INIA;2025;15;Salto Grande;HR100;365;0;0;297;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;HR90y99;365;0;0;56;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;HRMax;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;HRMed;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;HRMin;365;0;0;1;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;HeladaAgromet;365;0;0;319;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;HeladaMeteo;365;0;0;360;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;Heliofania(hrs);365;0;0;38;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;HeliofaniaRelativa;365;0;0;38;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;Llovio;365;0;0;273;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;Mes;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;PrecipAcum;365;0;0;273;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;PrecipEfectiva;365;0;0;273;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;RadSolar;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;RecorridoViento;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TMedia;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TMin15;365;0;0;157;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TMinSCesped;365;0;0;3;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempAireMax;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempAireMedia;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempAireMin;365;0;0;1;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempMin7p2;365;0;0;302;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempSC05cm(max);365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempSC05cm(med);365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempSC05cm(min);365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempSC10cm(max);365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempSC10cm(med);365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempSC10cm(min);365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempSD05cm(max);365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempSD05cm(med);365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempSD05cm(min);365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempSD10cm(max);365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempSD10cm(med);365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;TempSD10cm(min);365;0;0;0;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;UnTermicasArroz;365;0;0;38;0;0;365;0,0
INIA;INIA;2025;15;Salto Grande;UnidadFrio;365;0;0;3;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;AmplitudTermica;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;Anio;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;Dia;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;EstacionAgr;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;EvapPiche;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;EvapTanque;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;EvapotranspPenman;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;GradosMenos10;365;48;0;1;0;48;317;13,1507
INIA;INIA;2025;18;Tacuarembó La Magnolia;GradosMenos10p5;365;57;0;2;0;57;308;15,6164
INIA;INIA;2025;18;Tacuarembó La Magnolia;GradosMenos12p8;365;89;0;1;0;89;276;24,3836
INIA;INIA;2025;18;Tacuarembó La Magnolia;GradosMenos4p5;365;3;0;0;0;3;362;0,8219
INIA;INIA;2025;18;Tacuarembó La Magnolia;GradosMenos6;365;8;0;0;0;8;357;2,1918
INIA;INIA;2025;18;Tacuarembó La Magnolia;GradosMenos7;365;11;0;1;0;11;354;3,0137
INIA;INIA;2025;18;Tacuarembó La Magnolia;GradosMenos8;365;25;0;1;0;25;340;6,8493
INIA;INIA;2025;18;Tacuarembó La Magnolia;GradosMenos9;365;42;0;0;0;42;323;11,5068
INIA;INIA;2025;18;Tacuarembó La Magnolia;HR100;365;0;0;348;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;HR90y99;365;0;0;15;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;HRMax;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;HRMed;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;HRMin;365;0;0;1;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;HeladaAgromet;365;0;0;324;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;HeladaMeteo;365;0;0;349;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;Heliofania(hrs);365;0;0;33;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;HeliofaniaRelativa;365;0;0;33;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;Llovio;365;0;0;273;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;Mes;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;PrecipAcum;365;0;0;273;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;PrecipEfectiva;365;0;0;273;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;RadSolar;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;RecorridoViento;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;TMedia;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;TMin15;365;0;0;102;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;TMinSCesped;365;2;0;2;0;2;363;0,5479
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempAireMax;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempAireMedia;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempAireMin;365;0;0;1;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempMin7p2;365;0;0;260;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempSC05cm(max);365;165;0;0;0;165;200;45,2055
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempSC05cm(med);365;165;0;0;0;165;200;45,2055
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempSC05cm(min);365;165;0;0;0;165;200;45,2055
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempSC10cm(max);365;165;0;0;0;165;200;45,2055
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempSC10cm(med);365;165;0;0;0;165;200;45,2055
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempSC10cm(min);365;165;0;0;0;165;200;45,2055
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempSD05cm(max);365;165;0;0;0;165;200;45,2055
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempSD05cm(med);365;165;0;0;0;165;200;45,2055
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempSD05cm(min);365;165;0;0;0;165;200;45,2055
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempSD10cm(max);365;165;0;0;0;165;200;45,2055
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempSD10cm(med);365;165;0;0;0;165;200;45,2055
INIA;INIA;2025;18;Tacuarembó La Magnolia;TempSD10cm(min);365;165;0;0;0;165;200;45,2055
INIA;INIA;2025;18;Tacuarembó La Magnolia;UnTermicasArroz;365;0;0;52;0;0;365;0,0
INIA;INIA;2025;18;Tacuarembó La Magnolia;UnidadFrio;365;0;0;3;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;AmplitudTermica;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;Anio;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;Dia;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;EstacionAgr;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;EvapPiche;365;360;0;0;0;360;5;98,6301
INIA;INIA;2025;18;Tacuaremnó Glencore;EvapTanque;365;270;0;0;0;270;95;73,9726
INIA;INIA;2025;18;Tacuaremnó Glencore;EvapotranspPenman;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;GradosMenos10;365;40;0;0;0;40;325;10,9589
INIA;INIA;2025;18;Tacuaremnó Glencore;GradosMenos10p5;365;49;0;0;0;49;316;13,4247
INIA;INIA;2025;18;Tacuaremnó Glencore;GradosMenos12p8;365;83;0;1;0;83;282;22,7397
INIA;INIA;2025;18;Tacuaremnó Glencore;GradosMenos4p5;365;3;0;0;0;3;362;0,8219
INIA;INIA;2025;18;Tacuaremnó Glencore;GradosMenos6;365;6;0;0;0;6;359;1,6438
INIA;INIA;2025;18;Tacuaremnó Glencore;GradosMenos7;365;10;0;0;0;10;355;2,7397
INIA;INIA;2025;18;Tacuaremnó Glencore;GradosMenos8;365;19;0;1;0;19;346;5,2055
INIA;INIA;2025;18;Tacuaremnó Glencore;GradosMenos9;365;29;0;2;0;29;336;7,9452
INIA;INIA;2025;18;Tacuaremnó Glencore;HR100;365;0;0;155;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;HR90y99;365;0;0;43;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;HRMax;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;HRMed;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;HRMin;365;0;0;5;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;HeladaAgromet;365;0;0;340;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;HeladaMeteo;365;0;0;350;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;Heliofania(hrs);365;3;0;47;0;3;362;0,8219
INIA;INIA;2025;18;Tacuaremnó Glencore;HeliofaniaRelativa;365;1;0;49;0;1;364;0,274
INIA;INIA;2025;18;Tacuaremnó Glencore;Llovio;365;0;0;300;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;Mes;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;PrecipAcum;365;0;0;300;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;PrecipEfectiva;365;0;0;300;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;RadSolar;365;1;0;0;0;1;364;0,274
INIA;INIA;2025;18;Tacuaremnó Glencore;RecorridoViento;365;277;0;0;0;277;88;75,8904
INIA;INIA;2025;18;Tacuaremnó Glencore;TMedia;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TMin15;365;0;0;124;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TMinSCesped;365;1;0;0;0;1;364;0,274
INIA;INIA;2025;18;Tacuaremnó Glencore;TempAireMax;365;1;0;0;0;1;364;0,274
INIA;INIA;2025;18;Tacuaremnó Glencore;TempAireMedia;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempAireMin;365;1;0;2;0;1;364;0,274
INIA;INIA;2025;18;Tacuaremnó Glencore;TempMin7p2;365;0;0;272;0;0;365;0,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempSC05cm(max);365;365;0;0;0;365;0;100,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempSC05cm(med);365;365;0;0;0;365;0;100,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempSC05cm(min);365;365;0;0;0;365;0;100,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempSC10cm(max);365;365;0;0;0;365;0;100,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempSC10cm(med);365;365;0;0;0;365;0;100,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempSC10cm(min);365;365;0;0;0;365;0;100,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempSD05cm(max);365;365;0;0;0;365;0;100,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempSD05cm(med);365;365;0;0;0;365;0;100,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempSD05cm(min);365;365;0;0;0;365;0;100,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempSD10cm(max);365;365;0;0;0;365;0;100,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempSD10cm(med);365;365;0;0;0;365;0;100,0
INIA;INIA;2025;18;Tacuaremnó Glencore;TempSD10cm(min);365;365;0;0;0;365;0;100,0
INIA;INIA;2025;18;Tacuaremnó Glencore;UnTermicasArroz;365;1;0;36;0;1;364;0,274
INIA;INIA;2025;18;Tacuaremnó Glencore;UnidadFrio;365;0;0;4;0;0;365;0,0
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;AmplitudTermica;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;Anio;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;Dia;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;EstacionAgr;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;EvapPiche;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;EvapTanque;365;0;0;12;0;0;365;0,0
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;EvapotranspPenman;365;0;0;2;0;0;365;0,0
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;GradosMenos10;365;61;0;1;0;61;304;16,7123
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;GradosMenos10p5;365;70;0;1;0;70;295;19,1781
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;GradosMenos12p8;365;97;0;3;0;97;268;26,5753
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;GradosMenos4p5;365;4;0;1;0;4;361;1,0959
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;GradosMenos6;365;9;0;0;0;9;356;2,4658
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;GradosMenos7;365;14;0;1;0;14;351;3,8356
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;GradosMenos8;365;32;0;1;0;32;333;8,7671
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;GradosMenos9;365;47;0;0;0;47;318;12,8767
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;HR100;365;0;0;207;0;0;365;0,0
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;HR90y99;365;0;0;19;0;0;365;0,0
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;HRMax;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;HRMed;365;0;0;0;0;0;365;0,0
INIA;INIA;2025;19;Treinta y Tres Paso de la Laguna;HRMin;365;0;0;2;0;0;365;0,0
